OrderID,OrderDate,ShipDate,OrderStatus,CustomerID,Segment,Region,Country,City,Channel,Category,Subcategory,ProductName,Quantity,UnitPrice,UnitCost,Discount,SalesAmount,CostAmount,Profit
ORD100709,2024-11-19,2024-11-25,Completed,CUST10609,Consumer,East,Japan,Nagoya,Retail,Furniture,Storage,BOOKSHELF,4,165.07,84.45,0.05,627.27,337.8,289.47
ORD100710,2023-04-09,2023-04-15,Completed,CUST11992,Consumer,North,Canada,Montreal,Online,Accessories,Charger,Fast Charger,1,27.62,16.98,0.0,27.62,16.98,10.64
ORD100711,2024-07-01,2024-07-06,Completed,CUST10488,Consumer,Central,Brazil,Rio de Janeiro,Partner,Office Supplies,Printer,Laser Printer,1,220.51,94.32,0.0,220.51,94.32,126.19
ORD100712,2023-04-06,2023-04-09,Completed,CUST12681,Consumer,Central,Brazil,Brasília,Retail,Electronics,Smartphone,Phone B,1,526.53,348.24,0.0,526.53,348.24,178.29
ORD100713,2024-10-25,2024-10-28,Completed,CUST12254,Consumer,South,India,Mumbai,Online,Electronics,Smartphone,Phone A,1,717.04,496.61,0.0,717.04,496.61,220.43
ORD100714,2024-10-24,2024-10-30,Completed,CUST11633,Corporate,East,Japan,Osaka,Online,Office Supplies,Printer,Laser Printer,1,228.17,111.78,0.0,228.17,111.78,116.39
ORD100715,2023-07-09,2023-07-15,Returned,CUST12232,Home Office,North,USA,Chicago,Online,Furniture,Storage,Bookshelf,10,140.92,78.98,0.0,-1409.2,789.8,-619.4
ORD100716,2025-01-05,2025-01-12,Completed,CUST11074,Home Office,East,China,Shanghai,Online,Electronics,Laptop,Laptop B,4,850.01,543.96,0.0,3400.04,2175.84,1224.2
ORD100717,2023-02-06,2023-02-14,Completed,CUST11543,Corporate,North,USA,Los Angeles,Online,Electronics,Laptop,Laptop A,4,1213.14,769.86,0.0,4852.56,3079.44,1773.12
ORD100718,2025-02-18,2025-02-25,Completed,CUST11573,Corporate,Central,Mexico,Monterrey,Partner,Accessories,Charger,Fast Charger,1,31.31,19.1,0.0,31.31,19.1,12.21
ORD100719,2024-01-04,2024-01-07,Completed,CUST12336,Corporate,Central,Brazil,Brasília,Retail,Accessories,Phone Case,Case A,5,20.6,11.16,0.0,103.0,55.8,47.2
ORD100720,2024-11-25,2024-11-26,Completed,CUST12650,Consumer,South,Australia,Melbourne,Online,Electronics,Laptop,Laptop B,2,955.88,596.33,0.0,1911.76,1192.66,719.1
ORD100721,2024-06-08,2024-06-14,Completed,CUST11729,Consumer,West,Germany,Hamburg,Partner,Office Supplies,Printer,Laser Printer,4,243.18,105.26,0.05,924.08,421.04,503.04
ORD100722,2023-10-06,2023-10-11,Completed,CUST11720,Consumer,South,India,Bengaluru,Online,Electronics,Audio,Headphones A,2,234.34,155.45,0.0,468.68,310.9,157.78
ORD100723,2023-08-05,2023-08-14,Completed,CUST12139,Consumer,West,UK,Manchester,Online,Electronics,Smartphone,Phone A,1,700.86,454.29,0.0,700.86,454.29,246.57
ORD100724,2025-05-16,2025-05-21,Completed,CUST11964,Consumer,North,Canada,Toronto,Retail,Office Supplies,Printer,Laser Printer,4,241.25,109.4,0.0,965.0,437.6,527.4
ORD100725,2025-05-22,2025-05-30,Completed,CUST10867 ,Corporate,East,China,Shenzhen,Retail,Electronics,Smartphone,Phone A,2,622.61,402.2,0.0,1245.22,804.4,440.82
ORD100726,2025-03-08,2025-03-12,Completed,CUST11509,Home Office,South,Australia,Sydney,Retail,Electronics,Laptop,Laptop A,5,1165.66,749.36,0.05,5536.88,3746.8,1790.08
ORD100727,2023-09-30,2023-10-03,Completed,CUST10620,Consumer,South,India,Mumbai,Partner,Furniture,Chair,Ergonomic Chair,1,257.74,143.92,0.05,244.85,143.92,100.93
ORD100728,2025-05-30,2025-06-06,Completed,CUST12310,Consumer,North,Canada,Toronto,Online,Electronics,Smartphone,Phone A,10,610.3,410.53,0.0,6103.0,4105.3,1997.7
ORD100729,2023-03-03,2023-03-06,Completed,CUST12096,Consumer,West,UK,London,Online,Office Supplies,Printer,Laser Printer,1,229.99,109.02,0.05,218.49,109.02,109.47
ORD100730,2024-08-18,2024-08-25,Completed,CUST12214,Corporate,North,USA,Chicago,Retail,Accessories,Phone Case,Case A,1,18.29,10.96,0.15,15.55,10.96,4.59
ORD100731,2025-05-29,2025-06-06,Completed,CUST11154,Consumer,East,China,Beijing,Retail,Electronics,Smartphone,Phone B,2,468.05,320.24,0.15,795.68,640.48,155.2
ORD100732,2024-12-29,2025-01-02,Completed,CUST10947,Consumer,South,Australia,Melbourne,Retail,Accessories,Phone Case,Case A,2,17.7,11.46,0.15,30.09,22.92,7.17
ORD100733,2023-12-08,2023-12-11,Completed,CUST11287,Consumer,North,Canada,Montreal,Online,Furniture,Desk,Standing Desk,3,434.9,231.92,0.05,1239.46,695.76,543.7
ORD100734,2024-02-01,2024-02-03,Completed,CUST12631,Consumer,West,Germany,Hamburg,Retail,Electronics,Smartphone,Phone A,2,606.69,409.96,0.0,1213.38,819.92,393.46
ORD100735,2024-11-29,2024-12-04,Completed,CUST11841,Consumer,South,India,Mumbai,Partner,Accessories,Charger,Fast Charger,1,29.41,17.14,0.0,29.41,17.14,12.27
ORD100736,2023-01-19,2023-01-22,Completed,CUST11290,Consumer,North,USA,Chicago,Online,Furniture,Desk,Standing Desk,2,415.57,242.6,0.05,789.58,485.2,304.38
ORD100737,2023-06-26,2023-07-03,Completed,CUST10685,Consumer,Central,Mexico,Mexico City,Online,Electronics,Laptop,Laptop B,1,864.18,567.0,0.0,864.18,567.0,297.18
ORD100738,2024-09-03,2024-09-12,Completed,CUST11372,Consumer,South,Australia,Sydney,Partner,Office Supplies,Paper,Copy Paper (500),2,28.47,12.56,0.0,56.94,25.12,31.82
ORD100739,2024-01-31,2024-02-02,Cancelled,CUST12209,Consumer,West,Germany,Hamburg,Online,Furniture,Chair,Ergonomic Chair,1,248.19,130.31,0.0,0.0,130.31,0.0
ORD100740,2024-03-20,2024-03-25,Completed,CUST11209,Consumer,East,Japan,Osaka,Online,Furniture,Storage,Bookshelf,1,156.56,83.64,0.0,156.56,83.64,72.92
ORD100741,2023-08-21,2023-08-26,Completed,CUST12785,Consumer,Central,Brazil,Brasília,Online,Office Supplies,Writing,Pen Pack,5,10.1,4.51,0.0,50.5,22.55,27.95
ORD100742,2025-07-03,2025-07-10,Completed,CUST10507,Consumer,South,Australia,Brisbane,Online,Furniture,Chair,Ergonomic Chair,1,223.41,129.78,0.0,223.41,129.78,93.63
ORD100743,2023-03-17,2023-03-24,Completed,CUST12507,Consumer,North,USA,Chicago,Retail,Accessories,Phone Case,Case A,2,17.61,10.41,0.0,35.22,20.82,14.4
ORD100744,2023-09-22,2023-09-27,Completed,CUST10733,Consumer,North,Canada,Vancouver,Online,Office Supplies,Printer,Laser Printer,1,231.75,101.94,0.15,196.99,101.94,95.05
ORD100745,2024-03-30,2024-04-04,Completed,CUST10861,Consumer,West,Germany,Hamburg,Retail,Accessories,Charger,Fast Charger,1,28.97,18.92,0.0,28.97,18.92,10.05
ORD100746,2025-03-06,2025-03-14,Completed,CUST11924,Consumer,West,UK,Birmingham,Online,Office Supplies,Writing,PEN PACK,2,8.71,3.84,0.0,17.42,7.68,9.74
ORD100747,2024-12-18,2024-12-22,Completed,CUST11048,Consumer,North,Canada,Montreal,Online,Electronics,Laptop,Laptop B,1,946.93,579.9,0.0,946.93,579.9,367.03
ORD100748,2025-01-04,2025-01-12,Completed,CUST10938,Consumer,Central,Mexico,Monterrey,Online,Furniture,Chair,Ergonomic Chair,2,235.92,120.88,0.0,471.84,241.76,230.08
ORD100749,2024-01-19,2024-01-26,Completed,CUST11448,Consumer,Central,Brazil,Brasília,Online,Furniture,Storage,Bookshelf,4,138.41,73.32,0.0,553.64,293.28,260.36
ORD100750,2024-07-17,2024-07-18,Completed,CUST12584,Home Office,South,India,Delhi,Retail,Office Supplies,Writing,Pen Pack,3,8.45,3.8,0.05,24.08,11.4,12.68
ORD100751,2025-04-30,2025-05-02,Completed,CUST12930,Corporate,North,Canada,Montreal,Online,Electronics,Laptop,Laptop A,4,1210.1,787.64,0.1,4356.36,3150.56,1205.8
ORD100752,2024-05-20,2024-05-26,Completed,CUST10771,Corporate,South,Australia,Brisbane,Online,Electronics,Smartphone,Phone B,2,537.48,338.56,0.0,1074.96,677.12,397.84
ORD100753,2024-01-02,2024-01-09,Completed,CUST11367,Consumer,Central,Mexico,Mexico City,Online,Furniture,Chair,Ergonomic Chair,2,248.11,125.92,0.0,496.22,251.84,244.38
ORD100754,2023-05-24,2023-05-25,Completed,CUST11804,Consumer,East,Japan,Nagoya,Online,Electronics,Laptop,Laptop B,2,858.86,533.53,0.05,1631.83,1067.06,564.77
ORD100755,2025-06-03,2025-06-12,Completed,CUST12262,Consumer,Central,Brazil,São Paulo,Online,Electronics,Smartphone,Phone A,3,641.34,389.33,0.0,1924.02,1167.99,756.03
ORD100756,2023-03-10,2023-03-15,Completed,CUST11744,Consumer,North,USA,Chicago,Online,Furniture,Storage,Bookshelf,2,166.42,77.79,0.0,332.84,155.58,177.26
ORD100757,2023-04-09,2023-04-16,Completed,CUST12622,Corporate,Central,Mexico,Monterrey,Retail,Office Supplies,Writing,Pen Pack,1,7.73,3.08,0.05,7.34,3.08,4.26
ORD100758,2024-01-31,2024-02-03,Completed,CUST10733,Consumer,East,China,Shenzhen,Online,Office Supplies,Writing,Pen Pack,1,8.87,4.05,0.05,8.43,4.05,4.38
ORD100759,2023-01-25,2023-02-02,Completed,CUST11475,Consumer,North,USA,New York,Online,Electronics,Smartphone,Phone B,1,528.53,338.3,0.1,475.68,338.3,137.38
ORD100760,2025-06-09,2025-06-16,Returned,CUST12210,Consumer,East,Japan,Osaka,Online,Office Supplies,Writing,Pen Pack,1,8.86,4.1,0.0,-8.86,4.1,-4.76
ORD100761,2024-04-13,2024-04-17,Completed,CUST11620,Consumer,West,Germany,Munich,Online,Furniture,Desk,Standing Desk,1,380.92,202.48,0.1,342.83,202.48,140.35
ORD100762,2024-04-28,2024-04-29,Returned,CUST12814,Corporate,North,USA,Los Angeles,Online,Electronics,Audio,Headphones A,2,207.53,130.8,0.0,-415.06,261.6,-153.46
ORD100763,2024-07-18,2024-07-26,Completed,CUST12477,Consumer,East,Japan,,Online,Furniture,Desk,Standing Desk,1,364.09,191.65,0.0,364.09,191.65,172.44
ORD100764,2023-05-31,2023-06-03,Completed,CUST12614,Home Office,West,Germany,Munich,Online,Accessories,Charger,Fast Charger,2,24.96,14.31,0.05,47.42,28.62,18.8
ORD100765,2023-05-24,2023-05-25,Completed,CUST10318,Home Office,South,India,Delhi,Partner,Office Supplies,Writing,Pen Pack,3,9.25,4.0,0.0,27.75,12.0,15.75
ORD100766,2024-07-22,2024-07-25,Completed,CUST11016,Consumer,East,Japan,Tokyo,Retail,Furniture,Storage,Bookshelf,1,137.14,81.96,0.0,137.14,81.96,55.18
ORD100767,2023-02-08,2023-02-10,Completed,CUST10381,Consumer,West,UK,Manchester,Retail,Furniture,Chair,Ergonomic Chair,1,251.62,137.63,0.05,239.04,137.63,101.41
ORD100768,2023-04-19,2023-04-20,Completed,CUST11270,Corporate,Central,Brazil,,Partner,Accessories,Charger,Fast Charger,1,28.71,16.54,0.05,27.27,16.54,10.73
ORD100769,2024-11-23,2024-11-26,Completed,CUST12592,Consumer,East,China,Shenzhen,Online,Electronics,Laptop,LAPTOP B,2,917.77,625.2,0.0,1835.54,1250.4,585.14
ORD100770,2023-02-11,2023-02-17,Completed,CUST11085,Corporate,West,Germany,Hamburg,Online,Accessories,Charger,Fast Charger,2,28.47,17.06,0.0,56.94,34.12,22.82
ORD100771,2023-07-05,2023-07-08,Cancelled,CUST12694,Consumer,South,India,Mumbai,Retail,Electronics,Smartphone,Phone A,2,729.84,500.04,0.05,0.0,1000.08,0.0
ORD100772,2025-07-23,2025-07-27,Completed,CUST11123,Corporate,South,India,Bengaluru,Retail,Furniture,Chair,Ergonomic Chair,1,234.99,132.46,0.05,223.24,132.46,90.78
ORD100773,2024-02-02,2024-02-08,Completed,CUST12218,Consumer,Central,Brazil,São Paulo,Partner,Electronics,Laptop,Laptop A,2,1273.94,833.74,0.05,2420.49,1667.48,753.01
ORD100774,2023-08-11,2023-08-16,Completed,CUST12723,Consumer,North,Canada,Montreal,Online,Furniture,Chair,Ergonomic Chair,3,224.74,125.46,0.0,674.22,376.38,297.84
ORD100775,2024-09-25,2024-10-03,Completed,CUST11784,Consumer,North,Canada,Montreal,Online,Furniture,Chair,Ergonomic Chair,1,272.36,152.63,0.0,272.36,152.63,119.73
ORD100776,2023-05-13,2023-05-18,Completed,CUST11960,Consumer,South,Australia,Sydney,Online,Electronics,Laptop,Laptop B,3,1046.55,636.94,0.0,3139.65,1910.82,1228.83
ORD100777,2023-06-12,2023-06-13,Completed,CUST11385,Corporate,North,USA,Los Angeles,Online,Electronics,Smartphone,Phone B,2,503.32,329.09,0.0,1006.64,658.18,348.46
ORD100778,2023-08-03,2023-08-05,Completed,CUST11428,Corporate,West,UK,London,Online,Office Supplies,Writing,Pen Pack,1,10.13,4.62,0.0,10.13,4.62,5.51
ORD100779,2025-01-02,2025-01-05,Completed,CUST11957,Home Office,Central,Brazil,São Paulo,Online,Electronics,Smartphone,Phone B,2,571.99,379.4,0.0,1143.98,758.8,385.18
ORD100780,2023-08-23,2023-08-25,Completed,CUST10245,Home Office,North,Canada,Montreal,Retail,Electronics,Laptop,Laptop A,1,1168.22,740.8,0.0,1168.22,740.8,427.42
ORD100781,2025-04-22,2025-04-29,Returned,CUST11023,Consumer,South,India,Mumbai,Online,Office Supplies,Paper,Copy Paper (500),1,29.11,13.89,0.0,-29.11,13.89,-15.22
ORD100782,2024-10-19,2024-10-28,Completed,CUST12881,Consumer,Central,Brazil,São Paulo,Retail,Electronics,Smartphone,Phone A,1,653.47,429.55,0.0,653.47,429.55,223.92
ORD100783,2025-01-20,2025-01-23,Completed,CUST11320,Corporate,East,Japan,Nagoya,Online,Furniture,Desk,Standing Desk,1,375.07,202.03,0.0,375.07,202.03,173.04
ORD100784,2024-08-10,2024-08-18,Completed,CUST12868,Consumer,Central,Brazil,Brasília,Online,Electronics,Smartphone,Phone A,1,712.02,472.15,0.0,712.02,472.15,239.87
ORD100785,2023-01-09,2023-01-12,Completed,CUST11511,Consumer,Central,Brazil,Rio de Janeiro,Partner,Office Supplies,Printer,Laser Printer,3,216.41,102.45,0.0,649.23,307.35,341.88
ORD100786,2023-03-15,2023-03-19,Completed,CUST12974,Consumer,Central,Brazil,São Paulo,Online,Office Supplies,Writing,Pen Pack,5,9.6,4.16,0.0,48.0,20.8,27.2
ORD100787,2024-05-06,2024-05-10,Completed,CUST10698,Consumer,South,India,Delhi,Online,Office Supplies,Printer,Laser Printer,2,252.33,108.67,0.0,504.66,217.34,287.32
ORD100788,2025-07-01,2025-07-02,Completed,CUST11498,Corporate,South,Australia,Melbourne,Online,Office Supplies,Printer,Laser Printer,1,262.57,122.98,0.0,262.57,122.98,139.59
ORD100789,2023-09-10,2023-09-11,Completed,CUST10596,Consumer,West,UK,Manchester,Online,Electronics,Smartphone,Phone A,10,688.82,469.31,0.0,6888.2,4693.1,2195.1
ORD100790,2023-08-18,2023-08-23,Completed,CUST12393,Consumer,East,Japan,Nagoya,Online,Electronics,Audio,Headphones A,1,209.71,135.57,0.1,188.74,135.57,53.17
ORD100791,2024-06-02,2024-06-08,Completed,CUST10916,Consumer,West,Germany,Berlin,Retail,Furniture,Desk,Standing Desk,1,406.9,221.7,0.0,406.9,221.7,185.2
ORD100792,2023-06-23,2023-06-30,Completed,CUST10367,Consumer,East,China,Shanghai,Online,Electronics,Laptop,Laptop A,2,1247.65,847.02,0.0,2495.3,1694.04,801.26
ORD100793,2024-10-14,2024-10-20,Completed,CUST11795,Corporate,East,China,Shenzhen,Retail,Office Supplies,Writing,Pen Pack,2,9.65,4.17,0.0,19.3,8.34,10.96
ORD100794,2023-06-17,2023-06-21,Completed,CUST12824,Consumer,South,India,Bengaluru,Online,Furniture,Storage,Bookshelf,1,133.92,64.87,0.0,133.92,64.87,69.05
ORD100795,2023-06-19,2023-06-26,Completed,CUST11970,Consumer,East,China,Beijing,Retail,Accessories,Charger,Fast Charger,2,27.37,16.51,0.1,49.27,33.02,16.25
ORD100796,2024-01-28,2024-02-02,Completed,CUST12487,Consumer,South,Australia,Melbourne,Online,Electronics,Laptop,Laptop A,1,1421.04,928.89,0.0,1421.04,928.89,492.15
ORD100797,2025-03-05,2025-03-12,Completed,CUST10953,Consumer,South,Australia,Brisbane,Online,Electronics,Audio,Headphones A,2,202.3,137.63,0.0,404.6,275.26,129.34
ORD100798,2024-09-25,2024-09-26,Completed,CUST10702,Consumer,East,China,Shanghai,Online,Furniture,Desk,Standing Desk,2,344.2,196.91,0.0,688.4,393.82,294.58
ORD100799,2023-07-13,2023-07-16,Cancelled,CUST12150,Corporate,East,Japan,Tokyo,Online,Accessories,Phone Case,CASE A,4,16.4,10.66,0.1,0.0,42.64,0.0
ORD100800,2024-05-31,2024-06-01,Completed,CUST10546,Consumer,East,Japan,Osaka,Online,Electronics,Laptop,Laptop B,5,893.61,588.58,0.1,4021.25,2942.9,1078.35
ORD100801,2023-01-29,2023-02-03,Completed,CUST11104,Corporate,West,Germany,Hamburg,Retail,Electronics,Audio,Headphones A,2,190.67,137.64,0.15,324.14,275.28,48.86
ORD100802,2023-06-14,2023-06-22,Completed,CUST11346 ,Consumer,South,India,Delhi,Online,Electronics,Laptop,LAPTOP A,1,1121.65,771.77,0.0,1121.65,771.77,349.88
ORD100803,2024-02-26,2024-03-02,Completed,CUST10803,Home Office,East,Japan,Nagoya,Partner,Office Supplies,Writing,Pen Pack,2,10.29,4.66,0.0,20.58,9.32,11.26
ORD100804,2023-12-05,2023-12-14,Completed,CUST12595,Consumer,North,USA,Los Angeles,Online,Office Supplies,Paper,Copy Paper (500),1,28.14,13.34,0.0,28.14,13.34,14.8
ORD100805,2024-10-09,2024-10-18,Completed,CUST12869,Consumer,East,China,Beijing,Online,Office Supplies,Writing,Pen Pack,5,9.59,4.12,0.0,47.95,20.6,27.35
ORD100806,2024-05-10,2024-05-18,Completed,CUST10696,Consumer,East,Japan,Tokyo,Online,Furniture,Desk,Standing Desk,4,406.98,220.73,0.0,1627.92,882.92,745.0
ORD100807,2023-12-31,2024-01-04,Completed,CUST12084,Home Office,South,India,Bengaluru,Retail,Office Supplies,Paper,Copy Paper (500),1,28.32,12.65,0.05,26.9,12.65,14.25
ORD100808,2025-04-12,2025-04-18,Completed,CUST12638,Consumer,North,Canada,Toronto,Online,Electronics,Smartphone,Phone B,3,453.42,291.94,0.0,1360.26,875.82,484.44
ORD100809,2023-12-08,2023-12-13,Completed,CUST11327,Consumer,West,Germany,Berlin,Online,Furniture,Desk,Standing Desk,1,423.55,242.9,0.0,423.55,242.9,180.65
ORD100810,2024-05-14,2024-05-18,Completed,CUST11872,Home Office,East,China,Shanghai,Retail,Furniture,Desk,Standing Desk,1,324.17,188.13,0.0,324.17,188.13,136.04
ORD100811,2024-10-18,2024-10-24,Completed,CUST11717,Home Office,North,Canada,Vancouver,Retail,Office Supplies,Printer,Laser Printer,3,266.34,124.55,0.0,799.02,373.65,425.37
ORD100812,2024-05-25,2024-06-02,Completed,CUST12310,Corporate,Central,Brazil,Rio de Janeiro,Partner,Electronics,Audio,Headphones A,1,201.41,126.82,0.05,191.34,126.82,64.52
ORD100813,2023-11-23,2023-11-28,Completed,CUST10771,Consumer,Central,Mexico,Guadalajara,Partner,Office Supplies,Writing,Pen Pack,5,9.45,4.4,0.0,47.25,22.0,25.25
ORD100814,2023-08-05,2023-08-14,Completed,CUST11133,Home Office,North,USA,Los Angeles,Retail,Accessories,Charger,Fast Charger,1,29.02,18.47,0.0,29.02,18.47,10.55
ORD100815,2023-10-28,2023-11-06,Completed,CUST12170,Consumer,West,Germany,Berlin,Online,Accessories,Phone Case,Case A,4,17.12,10.64,0.0,68.48,42.56,25.92
ORD100816,2023-05-12,2023-05-18,Completed,CUST11614,Corporate,East,China,Beijing,Online,Office Supplies,Printer,Laser Printer,2,257.0,107.49,0.0,514.0,214.98,299.02
ORD100817,2025-03-14,2025-03-22,Completed,CUST12321,Consumer,South,India,Bengaluru,Retail,Electronics,Laptop,LAPTOP A,4,1280.43,792.0,0.0,5121.72,3168.0,1953.72
ORD100818,2023-03-11,2023-03-12,Completed,CUST10701,Consumer,West,UK,Manchester,Partner,Electronics,Laptop,Laptop B,1,864.54,577.64,0.0,864.54,577.64,286.9
ORD100819,2023-09-09,2023-09-12,Completed,CUST12966,Consumer,South,India,Bengaluru,Online,Electronics,Smartphone,Phone A,2,735.76,506.06,0.0,1471.52,1012.12,459.4
ORD100820,2024-02-19,2024-02-27,Completed,CUST10189,Consumer,Central,Mexico,Guadalajara,Online,Furniture,Chair,Ergonomic Chair,4,254.91,133.34,0.0,1019.64,533.36,486.28
ORD100821,2025-02-25,2025-02-26,Cancelled,CUST10910,Consumer,West,UK,Manchester,Retail,Electronics,Laptop,Laptop B,2,931.4,605.26,0.1,0.0,1210.52,0.0
ORD100822,2024-03-20,2024-03-23,Completed,CUST10438,Consumer,East,Japan,Tokyo,Online,Electronics,Smartphone,Phone A,1,650.93,424.04,0.0,650.93,424.04,226.89
ORD100823,2025-05-25,2025-05-30,Completed,CUST11910,Consumer,East,China,Shanghai,Online,Electronics,Smartphone,Phone B,2,550.18,339.61,0.0,1100.36,679.22,421.14
ORD100824,2023-07-01,2023-07-10,Completed,CUST12769,Consumer,North,Canada,Vancouver,Retail,Electronics,Laptop,Laptop A,10,1227.4,809.1,0.0,12274.0,8091.0,4183.0
ORD100825,2023-06-16,2023-06-21,Completed,CUST12937,Consumer,North,USA,New York,Online,Office Supplies,Writing,Pen Pack,3,9.6,4.41,0.0,28.8,13.23,15.57
ORD100826,2023-04-01,2023-04-02,Completed,CUST12211,Consumer,North,USA,Los Angeles,Online,Accessories,Charger,Fast Charger,2,28.1,17.0,0.0,56.2,34.0,22.2
ORD100827,2024-12-14,2024-12-15,Completed,CUST12841,Consumer,North,Canada,Toronto,Online,Furniture,Storage,Bookshelf,4,160.71,92.8,0.1,578.56,371.2,207.36
ORD100828,2025-05-07,2025-05-16,Completed,CUST10012,Home Office,North,USA,Los Angeles,Retail,Furniture,Desk,Standing Desk,1,385.53,211.62,0.0,385.53,211.62,173.91
ORD100829,2024-06-14,2024-06-19,Completed,CUST10133,Corporate,North,USA,New York,Online,Accessories,Charger,Fast Charger,5,26.93,16.73,0.0,134.65,83.65,51.0
ORD100830,2023-02-08,2023-02-12,Completed,CUST10504,Consumer,West,UK,Birmingham,Online,Office Supplies,Printer,Laser Printer,2,284.3,130.68,0.0,568.6,261.36,307.24
ORD100831,2023-05-06,2023-05-09,Completed,CUST12100,Consumer,East,China,Shanghai,Online,Accessories,Phone Case,Case A,1,15.39,9.54,0.05,14.62,9.54,5.08
ORD100832,2024-03-26,2024-04-04,Completed,CUST12855,Corporate,West,Germany,Hamburg,Online,Electronics,Laptop,Laptop B,1,1114.03,707.19,0.0,1114.03,707.19,406.84
ORD100833,2023-06-22,2023-06-27,Completed,CUST10876,Consumer,North,Canada,Vancouver,Online,Electronics,Smartphone,Phone A,1,738.24,492.73,0.0,738.24,492.73,245.51
ORD100834,2024-10-14,2024-10-17,Returned,CUST12707,Consumer,West,Germany,Munich,Online,Furniture,Storage,Bookshelf,2,145.25,84.54,0.0,-290.5,169.08,-121.42
ORD100835,2025-01-23,2025-01-27,Completed,CUST11380,Consumer,North,Canada,Montreal,Online,Electronics,Laptop,Laptop B,3,922.45,627.71,0.15,2352.25,1883.13,469.12
ORD100836,2023-08-08,2023-08-11,Completed,CUST11423,Corporate,South,India,Bengaluru,Retail,Electronics,Laptop,Laptop A,4,1266.37,873.77,0.0,5065.48,3495.08,1570.4
ORD100837,2024-09-29,2024-10-06,Completed,CUST11747,Consumer,South,Australia,Sydney,Online,Office Supplies,Writing,Pen Pack,5,8.76,3.98,0.0,43.8,19.9,23.9
ORD100838,2023-02-27,2023-03-05,Completed,CUST12182,Consumer,North,USA,Los Angeles,Online,Office Supplies,Paper,Copy Paper (500),1,33.72,16.39,0.0,33.72,16.39,17.33
ORD100839,2024-10-21,2024-10-23,Completed,CUST10786,Home Office,North,USA,Chicago,Online,Electronics,Laptop,Laptop B,2,1005.12,644.05,0.15,1708.7,1288.1,420.6
ORD100840,2024-04-20,2024-04-26,Completed,CUST11389,Consumer,East,China,Shanghai,Online,Electronics,Laptop,Laptop B,2,1095.11,702.92,0.0,2190.22,1405.84,784.38
ORD100841,2024-03-31,2024-04-04,Cancelled,CUST10956,Consumer,North,USA,New York,Retail,Office Supplies,Writing,Pen Pack,1,8.12,3.97,0.0,0.0,3.97,0.0
